person_id,demographic,demographic_value
55e5be70-daaf-442b-8338-c1893f3d7b2e,age,older
55e5be70-daaf-442b-8338-c1893f3d7b2e,ethnicity,white
55e5be70-daaf-442b-8338-c1893f3d7b2e,education,older
55e5be70-daaf-442b-8338-c1893f3d7b2e,income,higher
55e5be70-daaf-442b-8338-c1893f3d7b2e,movement,yes
55e5be70-daaf-442b-8338-c1893f3d7b2e,dog,no
55e5be70-daaf-442b-8338-c1893f3d7b2e,children,no
55e5be70-daaf-442b-8338-c1893f3d7b2e,garden,yes
d66b1e38-5eb7-4dd9-810d-77d27e84fa5e,global,global
d66b1e38-5eb7-4dd9-810d-77d27e84fa5e,gender,woman
d66b1e38-5eb7-4dd9-810d-77d27e84fa5e,age,middle
d66b1e38-5eb7-4dd9-810d-77d27e84fa5e,ethnicity,white
d66b1e38-5eb7-4dd9-810d-77d27e84fa5e,education,eighteen
d66b1e38-5eb7-4dd9-810d-77d27e84fa5e,movement,yes
d66b1e38-5eb7-4dd9-810d-77d27e84fa5e,dog,no
d66b1e38-5eb7-4dd9-810d-77d27e84fa5e,children,no
d66b1e38-5eb7-4dd9-810d-77d27e84fa5e,garden,yes
8b998736-d8dd-4663-9510-c29546a4892c,global,global
8b998736-d8dd-4663-9510-c29546a4892c,gender,man
8b998736-d8dd-4663-9510-c29546a4892c,age,middle
8b998736-d8dd-4663-9510-c29546a4892c,ethnicity,white
8b998736-d8dd-4663-9510-c29546a4892c,education,sixteen
8b998736-d8dd-4663-9510-c29546a4892c,income,lower
8b998736-d8dd-4663-9510-c29546a4892c,movement,yes
8b998736-d8dd-4663-9510-c29546a4892c,dog,no
8b998736-d8dd-4663-9510-c29546a4892c,children,no
8b998736-d8dd-4663-9510-c29546a4892c,garden,no
b390d068-7f23-42d0-aada-3339ce6adcda,global,global
b390d068-7f23-42d0-aada-3339ce6adcda,gender,man
b390d068-7f23-42d0-aada-3339ce6adcda,age,younger
b390d068-7f23-42d0-aada-3339ce6adcda,ethnicity,white
b390d068-7f23-42d0-aada-3339ce6adcda,education,older
b390d068-7f23-42d0-aada-3339ce6adcda,income,higher
b390d068-7f23-42d0-aada-3339ce6adcda,movement,no
b390d068-7f23-42d0-aada-3339ce6adcda,dog,no
b390d068-7f23-42d0-aada-3339ce6adcda,children,no
b390d068-7f23-42d0-aada-3339ce6adcda,garden,yes
791f8c6f-38ae-4a4a-a9a5-263ab443394e,global,global
791f8c6f-38ae-4a4a-a9a5-263ab443394e,gender,woman
791f8c6f-38ae-4a4a-a9a5-263ab443394e,age,middle
791f8c6f-38ae-4a4a-a9a5-263ab443394e,ethnicity,white
791f8c6f-38ae-4a4a-a9a5-263ab443394e,education,older
791f8c6f-38ae-4a4a-a9a5-263ab443394e,income,lower
791f8c6f-38ae-4a4a-a9a5-263ab443394e,movement,yes
791f8c6f-38ae-4a4a-a9a5-263ab443394e,dog,no
791f8c6f-38ae-4a4a-a9a5-263ab443394e,children,no
791f8c6f-38ae-4a4a-a9a5-263ab443394e,garden,yes
793d33d1-2324-4b1e-bbd6-72052bf3ecc8,global,global
793d33d1-2324-4b1e-bbd6-72052bf3ecc8,gender,man
793d33d1-2324-4b1e-bbd6-72052bf3ecc8,age,middle
793d33d1-2324-4b1e-bbd6-72052bf3ecc8,ethnicity,white
793d33d1-2324-4b1e-bbd6-72052bf3ecc8,education,older
793d33d1-2324-4b1e-bbd6-72052bf3ecc8,movement,no
793d33d1-2324-4b1e-bbd6-72052bf3ecc8,dog,no
793d33d1-2324-4b1e-bbd6-72052bf3ecc8,children,no
793d33d1-2324-4b1e-bbd6-72052bf3ecc8,garden,yes
c7f95c38-96f4-4844-9c0c-5dbda7b49be1,global,global
c7f95c38-96f4-4844-9c0c-5dbda7b49be1,gender,man
c7f95c38-96f4-4844-9c0c-5dbda7b49be1,age,younger
c7f95c38-96f4-4844-9c0c-5dbda7b49be1,ethnicity,white
c7f95c38-96f4-4844-9c0c-5dbda7b49be1,education,older
c7f95c38-96f4-4844-9c0c-5dbda7b49be1,income,higher
c7f95c38-96f4-4844-9c0c-5dbda7b49be1,movement,no
c7f95c38-96f4-4844-9c0c-5dbda7b49be1,dog,no
c7f95c38-96f4-4844-9c0c-5dbda7b49be1,children,no
c7f95c38-96f4-4844-9c0c-5dbda7b49be1,garden,no
07b102b7-e9ba-4562-b44b-afe4d7e14d4c,global,global
07b102b7-e9ba-4562-b44b-afe4d7e14d4c,gender,woman
07b102b7-e9ba-4562-b44b-afe4d7e14d4c,age,older
07b102b7-e9ba-4562-b44b-afe4d7e14d4c,ethnicity,white
07b102b7-e9ba-4562-b44b-afe4d7e14d4c,education,older
07b102b7-e9ba-4562-b44b-afe4d7e14d4c,income,higher
07b102b7-e9ba-4562-b44b-afe4d7e14d4c,movement,no
07b102b7-e9ba-4562-b44b-afe4d7e14d4c,dog,no
07b102b7-e9ba-4562-b44b-afe4d7e14d4c,children,no
07b102b7-e9ba-4562-b44b-afe4d7e14d4c,garden,yes
add454df-a5c6-4e9a-89f4-9ba2c633b6b7,global,global
add454df-a5c6-4e9a-89f4-9ba2c633b6b7,gender,woman
add454df-a5c6-4e9a-89f4-9ba2c633b6b7,age,middle
add454df-a5c6-4e9a-89f4-9ba2c633b6b7,ethnicity,white
add454df-a5c6-4e9a-89f4-9ba2c633b6b7,education,older
add454df-a5c6-4e9a-89f4-9ba2c633b6b7,income,higher
add454df-a5c6-4e9a-89f4-9ba2c633b6b7,movement,no
add454df-a5c6-4e9a-89f4-9ba2c633b6b7,dog,no
add454df-a5c6-4e9a-89f4-9ba2c633b6b7,children,no
add454df-a5c6-4e9a-89f4-9ba2c633b6b7,garden,yes
d0fa465c-b9c6-4b3a-bf89-b54ec18a86bb,global,global
d0fa465c-b9c6-4b3a-bf89-b54ec18a86bb,gender,man
d0fa465c-b9c6-4b3a-bf89-b54ec18a86bb,age,older
d0fa465c-b9c6-4b3a-bf89-b54ec18a86bb,ethnicity,white
d0fa465c-b9c6-4b3a-bf89-b54ec18a86bb,education,eighteen
d0fa465c-b9c6-4b3a-bf89-b54ec18a86bb,movement,no
d0fa465c-b9c6-4b3a-bf89-b54ec18a86bb,dog,yes
d0fa465c-b9c6-4b3a-bf89-b54ec18a86bb,children,no
d0fa465c-b9c6-4b3a-bf89-b54ec18a86bb,garden,yes
8008ef2a-88aa-4e72-8528-668701459f79,global,global
8008ef2a-88aa-4e72-8528-668701459f79,gender,woman
8008ef2a-88aa-4e72-8528-668701459f79,age,middle
8008ef2a-88aa-4e72-8528-668701459f79,ethnicity,white
8008ef2a-88aa-4e72-8528-668701459f79,education,older
8008ef2a-88aa-4e72-8528-668701459f79,dog,no
8008ef2a-88aa-4e72-8528-668701459f79,children,no
8008ef2a-88aa-4e72-8528-668701459f79,garden,yes
6dae16e4-087e-4957-b288-bf46b6722abd,global,global
6dae16e4-087e-4957-b288-bf46b6722abd,gender,man
6dae16e4-087e-4957-b288-bf46b6722abd,age,older
6dae16e4-087e-4957-b288-bf46b6722abd,ethnicity,white
6dae16e4-087e-4957-b288-bf46b6722abd,education,older
6dae16e4-087e-4957-b288-bf46b6722abd,income,higher
6dae16e4-087e-4957-b288-bf46b6722abd,movement,no
6dae16e4-087e-4957-b288-bf46b6722abd,dog,no
6dae16e4-087e-4957-b288-bf46b6722abd,children,no
6dae16e4-087e-4957-b288-bf46b6722abd,garden,yes
fb81f04e-06bc-448d-b700-e65f3f61a3c1,global,global
fb81f04e-06bc-448d-b700-e65f3f61a3c1,gender,man
fb81f04e-06bc-448d-b700-e65f3f61a3c1,age,middle
fb81f04e-06bc-448d-b700-e65f3f61a3c1,ethnicity,white
fb81f04e-06bc-448d-b700-e65f3f61a3c1,movement,yes
fb81f04e-06bc-448d-b700-e65f3f61a3c1,dog,no
fb81f04e-06bc-448d-b700-e65f3f61a3c1,children,no
fb81f04e-06bc-448d-b700-e65f3f61a3c1,garden,yes
bd444294-ca53-448d-80c0-5852a588350a,global,global
bd444294-ca53-448d-80c0-5852a588350a,gender,man
bd444294-ca53-448d-80c0-5852a588350a,age,older
bd444294-ca53-448d-80c0-5852a588350a,ethnicity,white
bd444294-ca53-448d-80c0-5852a588350a,education,older
bd444294-ca53-448d-80c0-5852a588350a,income,middle
bd444294-ca53-448d-80c0-5852a588350a,movement,no
bd444294-ca53-448d-80c0-5852a588350a,dog,no
bd444294-ca53-448d-80c0-5852a588350a,children,no
bd444294-ca53-448d-80c0-5852a588350a,garden,yes
64434367-52af-49d0-8e13-9cb54d0318c5,global,global
e56ccf61-c193-49e6-b5d2-1f2d38be4c59,global,global
e56ccf61-c193-49e6-b5d2-1f2d38be4c59,gender,man
e56ccf61-c193-49e6-b5d2-1f2d38be4c59,age,older
e56ccf61-c193-49e6-b5d2-1f2d38be4c59,ethnicity,white
e56ccf61-c193-49e6-b5d2-1f2d38be4c59,education,sixteen
e56ccf61-c193-49e6-b5d2-1f2d38be4c59,income,middle
e56ccf61-c193-49e6-b5d2-1f2d38be4c59,movement,no
e56ccf61-c193-49e6-b5d2-1f2d38be4c59,dog,no
e56ccf61-c193-49e6-b5d2-1f2d38be4c59,children,no
e56ccf61-c193-49e6-b5d2-1f2d38be4c59,garden,yes
ca687b81-df8e-43cb-9587-b009f8984da9,global,global
ca687b81-df8e-43cb-9587-b009f8984da9,gender,man
ca687b81-df8e-43cb-9587-b009f8984da9,age,older
ca687b81-df8e-43cb-9587-b009f8984da9,ethnicity,white
ca687b81-df8e-43cb-9587-b009f8984da9,education,eighteen
ca687b81-df8e-43cb-9587-b009f8984da9,dog,yes
ca687b81-df8e-43cb-9587-b009f8984da9,children,no
ca687b81-df8e-43cb-9587-b009f8984da9,garden,yes
4b1ae853-17bd-4fb8-a6d7-240c764f1e6b,global,global
4b1ae853-17bd-4fb8-a6d7-240c764f1e6b,gender,woman
4b1ae853-17bd-4fb8-a6d7-240c764f1e6b,age,older
4b1ae853-17bd-4fb8-a6d7-240c764f1e6b,ethnicity,white
4b1ae853-17bd-4fb8-a6d7-240c764f1e6b,education,older
4b1ae853-17bd-4fb8-a6d7-240c764f1e6b,income,middle
4b1ae853-17bd-4fb8-a6d7-240c764f1e6b,movement,no
4b1ae853-17bd-4fb8-a6d7-240c764f1e6b,dog,no
4b1ae853-17bd-4fb8-a6d7-240c764f1e6b,children,no
4b1ae853-17bd-4fb8-a6d7-240c764f1e6b,garden,yes
4f1bf277-7d45-4d27-b20a-f977025f96fe,global,global
4f1bf277-7d45-4d27-b20a-f977025f96fe,gender,man
4f1bf277-7d45-4d27-b20a-f977025f96fe,age,older
4f1bf277-7d45-4d27-b20a-f977025f96fe,ethnicity,white
4f1bf277-7d45-4d27-b20a-f977025f96fe,education,older
4f1bf277-7d45-4d27-b20a-f977025f96fe,income,middle
4f1bf277-7d45-4d27-b20a-f977025f96fe,movement,no
4f1bf277-7d45-4d27-b20a-f977025f96fe,dog,yes
4f1bf277-7d45-4d27-b20a-f977025f96fe,children,no
4f1bf277-7d45-4d27-b20a-f977025f96fe,garden,yes
e01a34d5-5f48-4e67-a229-68c065ee1976,global,global
e01a34d5-5f48-4e67-a229-68c065ee1976,gender,man
e01a34d5-5f48-4e67-a229-68c065ee1976,age,older
e01a34d5-5f48-4e67-a229-68c065ee1976,ethnicity,white
e01a34d5-5f48-4e67-a229-68c065ee1976,education,sixteen
e01a34d5-5f48-4e67-a229-68c065ee1976,income,lower
e01a34d5-5f48-4e67-a229-68c065ee1976,movement,no
e01a34d5-5f48-4e67-a229-68c065ee1976,dog,no
e01a34d5-5f48-4e67-a229-68c065ee1976,children,no
e01a34d5-5f48-4e67-a229-68c065ee1976,garden,yes
87acd6a1-3f2e-4ced-9484-5adccade4010,global,global
87acd6a1-3f2e-4ced-9484-5adccade4010,gender,man
87acd6a1-3f2e-4ced-9484-5adccade4010,age,middle
87acd6a1-3f2e-4ced-9484-5adccade4010,education,older
87acd6a1-3f2e-4ced-9484-5adccade4010,income,lower
87acd6a1-3f2e-4ced-9484-5adccade4010,movement,no
87acd6a1-3f2e-4ced-9484-5adccade4010,dog,no
87acd6a1-3f2e-4ced-9484-5adccade4010,children,yes
87acd6a1-3f2e-4ced-9484-5adccade4010,garden,yes
2951207a-a176-4101-9f8d-a0d540ea1d50,global,global
2951207a-a176-4101-9f8d-a0d540ea1d50,gender,man
2951207a-a176-4101-9f8d-a0d540ea1d50,age,middle
2951207a-a176-4101-9f8d-a0d540ea1d50,ethnicity,white
2951207a-a176-4101-9f8d-a0d540ea1d50,education,older
2951207a-a176-4101-9f8d-a0d540ea1d50,income,middle
2951207a-a176-4101-9f8d-a0d540ea1d50,movement,no
2951207a-a176-4101-9f8d-a0d540ea1d50,dog,yes
2951207a-a176-4101-9f8d-a0d540ea1d50,children,no
2951207a-a176-4101-9f8d-a0d540ea1d50,garden,yes
4bb1e58a-e36e-4001-9482-8a8f00c167de,global,global
4bb1e58a-e36e-4001-9482-8a8f00c167de,gender,woman
4bb1e58a-e36e-4001-9482-8a8f00c167de,age,older
4bb1e58a-e36e-4001-9482-8a8f00c167de,ethnicity,white
4bb1e58a-e36e-4001-9482-8a8f00c167de,education,eighteen
4bb1e58a-e36e-4001-9482-8a8f00c167de,income,higher
4bb1e58a-e36e-4001-9482-8a8f00c167de,movement,yes
4bb1e58a-e36e-4001-9482-8a8f00c167de,dog,yes
4bb1e58a-e36e-4001-9482-8a8f00c167de,children,no
4bb1e58a-e36e-4001-9482-8a8f00c167de,garden,yes
88ee7ab7-f8c7-444c-8718-0d43e67ff9eb,global,global
88ee7ab7-f8c7-444c-8718-0d43e67ff9eb,gender,woman
88ee7ab7-f8c7-444c-8718-0d43e67ff9eb,age,older
88ee7ab7-f8c7-444c-8718-0d43e67ff9eb,ethnicity,white
88ee7ab7-f8c7-444c-8718-0d43e67ff9eb,education,older
88ee7ab7-f8c7-444c-8718-0d43e67ff9eb,income,higher
88ee7ab7-f8c7-444c-8718-0d43e67ff9eb,movement,no
88ee7ab7-f8c7-444c-8718-0d43e67ff9eb,dog,no
88ee7ab7-f8c7-444c-8718-0d43e67ff9eb,children,no
88ee7ab7-f8c7-444c-8718-0d43e67ff9eb,garden,yes
4fb9a9a0-8675-493c-bd1c-98163201ce1e,global,global
4fb9a9a0-8675-493c-bd1c-98163201ce1e,gender,woman
4fb9a9a0-8675-493c-bd1c-98163201ce1e,age,middle
4fb9a9a0-8675-493c-bd1c-98163201ce1e,ethnicity,white
4fb9a9a0-8675-493c-bd1c-98163201ce1e,education,older
4fb9a9a0-8675-493c-bd1c-98163201ce1e,movement,no
4fb9a9a0-8675-493c-bd1c-98163201ce1e,dog,no
4fb9a9a0-8675-493c-bd1c-98163201ce1e,children,no
4fb9a9a0-8675-493c-bd1c-98163201ce1e,garden,yes
427fc4e5-32c2-442f-b3bd-0170bc4f4080,global,global
427fc4e5-32c2-442f-b3bd-0170bc4f4080,gender,man
427fc4e5-32c2-442f-b3bd-0170bc4f4080,age,older
427fc4e5-32c2-442f-b3bd-0170bc4f4080,ethnicity,white
427fc4e5-32c2-442f-b3bd-0170bc4f4080,education,older
427fc4e5-32c2-442f-b3bd-0170bc4f4080,income,lower
427fc4e5-32c2-442f-b3bd-0170bc4f4080,movement,yes
427fc4e5-32c2-442f-b3bd-0170bc4f4080,dog,yes
427fc4e5-32c2-442f-b3bd-0170bc4f4080,children,no
427fc4e5-32c2-442f-b3bd-0170bc4f4080,garden,yes
50cb02ec-6deb-41b7-8493-1d4468ff5f90,global,global
50cb02ec-6deb-41b7-8493-1d4468ff5f90,gender,woman
50cb02ec-6deb-41b7-8493-1d4468ff5f90,age,middle
50cb02ec-6deb-41b7-8493-1d4468ff5f90,ethnicity,white
50cb02ec-6deb-41b7-8493-1d4468ff5f90,education,older
50cb02ec-6deb-41b7-8493-1d4468ff5f90,income,lower
50cb02ec-6deb-41b7-8493-1d4468ff5f90,movement,no
50cb02ec-6deb-41b7-8493-1d4468ff5f90,dog,no
50cb02ec-6deb-41b7-8493-1d4468ff5f90,children,no
50cb02ec-6deb-41b7-8493-1d4468ff5f90,garden,yes
d4664676-7bdd-4897-9b67-5ef8d58e3d40,global,global
d4664676-7bdd-4897-9b67-5ef8d58e3d40,gender,woman
d4664676-7bdd-4897-9b67-5ef8d58e3d40,age,older
d4664676-7bdd-4897-9b67-5ef8d58e3d40,ethnicity,white
d4664676-7bdd-4897-9b67-5ef8d58e3d40,education,older
d4664676-7bdd-4897-9b67-5ef8d58e3d40,movement,no
d4664676-7bdd-4897-9b67-5ef8d58e3d40,dog,yes
d4664676-7bdd-4897-9b67-5ef8d58e3d40,children,no
d4664676-7bdd-4897-9b67-5ef8d58e3d40,garden,yes
43cc6f21-e15f-40b9-aac4-db293816fb6a,global,global
43cc6f21-e15f-40b9-aac4-db293816fb6a,gender,man
43cc6f21-e15f-40b9-aac4-db293816fb6a,age,middle
43cc6f21-e15f-40b9-aac4-db293816fb6a,ethnicity,white
43cc6f21-e15f-40b9-aac4-db293816fb6a,education,sixteen
43cc6f21-e15f-40b9-aac4-db293816fb6a,income,middle
43cc6f21-e15f-40b9-aac4-db293816fb6a,movement,no
43cc6f21-e15f-40b9-aac4-db293816fb6a,dog,no
43cc6f21-e15f-40b9-aac4-db293816fb6a,children,yes
43cc6f21-e15f-40b9-aac4-db293816fb6a,garden,yes
1877f674-917c-4d96-b7a3-fe5f6d615e31,global,global
1877f674-917c-4d96-b7a3-fe5f6d615e31,gender,man
1877f674-917c-4d96-b7a3-fe5f6d615e31,age,younger
1877f674-917c-4d96-b7a3-fe5f6d615e31,ethnicity,white
1877f674-917c-4d96-b7a3-fe5f6d615e31,education,older
1877f674-917c-4d96-b7a3-fe5f6d615e31,income,lower
1877f674-917c-4d96-b7a3-fe5f6d615e31,movement,no
1877f674-917c-4d96-b7a3-fe5f6d615e31,dog,no
1877f674-917c-4d96-b7a3-fe5f6d615e31,children,no
1877f674-917c-4d96-b7a3-fe5f6d615e31,garden,yes
9dd4947a-5ccd-4d40-85d5-3c5bdfc49d8a,global,global
9dd4947a-5ccd-4d40-85d5-3c5bdfc49d8a,gender,man
9dd4947a-5ccd-4d40-85d5-3c5bdfc49d8a,age,older
9dd4947a-5ccd-4d40-85d5-3c5bdfc49d8a,ethnicity,white
9dd4947a-5ccd-4d40-85d5-3c5bdfc49d8a,education,eighteen
9dd4947a-5ccd-4d40-85d5-3c5bdfc49d8a,income,lower
9dd4947a-5ccd-4d40-85d5-3c5bdfc49d8a,movement,no
9dd4947a-5ccd-4d40-85d5-3c5bdfc49d8a,dog,yes
9dd4947a-5ccd-4d40-85d5-3c5bdfc49d8a,children,no
9dd4947a-5ccd-4d40-85d5-3c5bdfc49d8a,garden,yes
4219e1b3-2c61-4de6-a7db-9eaffa8530fc,global,global
4219e1b3-2c61-4de6-a7db-9eaffa8530fc,gender,woman
4219e1b3-2c61-4de6-a7db-9eaffa8530fc,age,middle
4219e1b3-2c61-4de6-a7db-9eaffa8530fc,ethnicity,white
4219e1b3-2c61-4de6-a7db-9eaffa8530fc,education,eighteen
4219e1b3-2c61-4de6-a7db-9eaffa8530fc,income,middle
4219e1b3-2c61-4de6-a7db-9eaffa8530fc,movement,no
4219e1b3-2c61-4de6-a7db-9eaffa8530fc,dog,yes
4219e1b3-2c61-4de6-a7db-9eaffa8530fc,children,no
4219e1b3-2c61-4de6-a7db-9eaffa8530fc,garden,yes
08771a81-6986-499b-a90c-ade3bfee72cc,global,global
08771a81-6986-499b-a90c-ade3bfee72cc,gender,man
08771a81-6986-499b-a90c-ade3bfee72cc,age,middle
08771a81-6986-499b-a90c-ade3bfee72cc,ethnicity,white
08771a81-6986-499b-a90c-ade3bfee72cc,education,eighteen
08771a81-6986-499b-a90c-ade3bfee72cc,movement,yes
08771a81-6986-499b-a90c-ade3bfee72cc,dog,yes
08771a81-6986-499b-a90c-ade3bfee72cc,children,no
08771a81-6986-499b-a90c-ade3bfee72cc,garden,yes
8a01a8aa-8121-4bbe-bf1e-2c1557d3e2b1,global,global
8a01a8aa-8121-4bbe-bf1e-2c1557d3e2b1,gender,man
8a01a8aa-8121-4bbe-bf1e-2c1557d3e2b1,age,middle
8a01a8aa-8121-4bbe-bf1e-2c1557d3e2b1,ethnicity,white
8a01a8aa-8121-4bbe-bf1e-2c1557d3e2b1,education,eighteen
8a01a8aa-8121-4bbe-bf1e-2c1557d3e2b1,income,middle
8a01a8aa-8121-4bbe-bf1e-2c1557d3e2b1,movement,no
8a01a8aa-8121-4bbe-bf1e-2c1557d3e2b1,dog,no
8a01a8aa-8121-4bbe-bf1e-2c1557d3e2b1,children,no
8a01a8aa-8121-4bbe-bf1e-2c1557d3e2b1,garden,yes
7b8aa176-40f9-4283-86ec-5d8f8303e306,global,global
7b8aa176-40f9-4283-86ec-5d8f8303e306,gender,woman
7b8aa176-40f9-4283-86ec-5d8f8303e306,age,older
7b8aa176-40f9-4283-86ec-5d8f8303e306,ethnicity,white
7b8aa176-40f9-4283-86ec-5d8f8303e306,education,older
7b8aa176-40f9-4283-86ec-5d8f8303e306,income,middle
7b8aa176-40f9-4283-86ec-5d8f8303e306,movement,no
7b8aa176-40f9-4283-86ec-5d8f8303e306,dog,no
7b8aa176-40f9-4283-86ec-5d8f8303e306,children,no
7b8aa176-40f9-4283-86ec-5d8f8303e306,garden,yes
649b5a79-5e84-40ee-9351-5640741663de,global,global
649b5a79-5e84-40ee-9351-5640741663de,gender,woman
649b5a79-5e84-40ee-9351-5640741663de,age,older
649b5a79-5e84-40ee-9351-5640741663de,ethnicity,white
649b5a79-5e84-40ee-9351-5640741663de,education,eighteen
649b5a79-5e84-40ee-9351-5640741663de,income,middle
649b5a79-5e84-40ee-9351-5640741663de,movement,yes
649b5a79-5e84-40ee-9351-5640741663de,dog,no
649b5a79-5e84-40ee-9351-5640741663de,children,no
649b5a79-5e84-40ee-9351-5640741663de,garden,yes
79099c86-04a5-4f96-9ecb-825c203c245c,global,global
79099c86-04a5-4f96-9ecb-825c203c245c,gender,woman
79099c86-04a5-4f96-9ecb-825c203c245c,age,middle
79099c86-04a5-4f96-9ecb-825c203c245c,ethnicity,white
79099c86-04a5-4f96-9ecb-825c203c245c,education,older
79099c86-04a5-4f96-9ecb-825c203c245c,movement,no
79099c86-04a5-4f96-9ecb-825c203c245c,dog,yes
79099c86-04a5-4f96-9ecb-825c203c245c,children,no
79099c86-04a5-4f96-9ecb-825c203c245c,garden,yes
83821ec9-43a9-4575-9f1e-ec9ca97ef6ea,global,global
83821ec9-43a9-4575-9f1e-ec9ca97ef6ea,gender,woman
83821ec9-43a9-4575-9f1e-ec9ca97ef6ea,age,middle
83821ec9-43a9-4575-9f1e-ec9ca97ef6ea,ethnicity,white
83821ec9-43a9-4575-9f1e-ec9ca97ef6ea,education,older
83821ec9-43a9-4575-9f1e-ec9ca97ef6ea,movement,no
83821ec9-43a9-4575-9f1e-ec9ca97ef6ea,dog,no
83821ec9-43a9-4575-9f1e-ec9ca97ef6ea,children,yes
83821ec9-43a9-4575-9f1e-ec9ca97ef6ea,garden,yes
90fc52e2-d444-4e68-91d2-4c624c414b93,global,global
90fc52e2-d444-4e68-91d2-4c624c414b93,gender,woman
90fc52e2-d444-4e68-91d2-4c624c414b93,age,middle
90fc52e2-d444-4e68-91d2-4c624c414b93,ethnicity,white
90fc52e2-d444-4e68-91d2-4c624c414b93,education,sixteen
90fc52e2-d444-4e68-91d2-4c624c414b93,income,higher
90fc52e2-d444-4e68-91d2-4c624c414b93,movement,no
90fc52e2-d444-4e68-91d2-4c624c414b93,dog,yes
90fc52e2-d444-4e68-91d2-4c624c414b93,children,yes
90fc52e2-d444-4e68-91d2-4c624c414b93,garden,yes
ff3d1ae5-87d6-4376-8d5a-b7c28cf7ecd3,global,global
ff3d1ae5-87d6-4376-8d5a-b7c28cf7ecd3,gender,woman
ff3d1ae5-87d6-4376-8d5a-b7c28cf7ecd3,age,older
ff3d1ae5-87d6-4376-8d5a-b7c28cf7ecd3,ethnicity,white
ff3d1ae5-87d6-4376-8d5a-b7c28cf7ecd3,education,older
ff3d1ae5-87d6-4376-8d5a-b7c28cf7ecd3,income,middle
ff3d1ae5-87d6-4376-8d5a-b7c28cf7ecd3,movement,no
ff3d1ae5-87d6-4376-8d5a-b7c28cf7ecd3,dog,no
ff3d1ae5-87d6-4376-8d5a-b7c28cf7ecd3,children,no
ff3d1ae5-87d6-4376-8d5a-b7c28cf7ecd3,garden,yes
1e14cdf9-e81d-4f9a-a4e7-8dab5ff9ace5,global,global
1e14cdf9-e81d-4f9a-a4e7-8dab5ff9ace5,gender,man
1e14cdf9-e81d-4f9a-a4e7-8dab5ff9ace5,age,older
1e14cdf9-e81d-4f9a-a4e7-8dab5ff9ace5,ethnicity,white
1e14cdf9-e81d-4f9a-a4e7-8dab5ff9ace5,education,eighteen
1e14cdf9-e81d-4f9a-a4e7-8dab5ff9ace5,income,middle
1e14cdf9-e81d-4f9a-a4e7-8dab5ff9ace5,movement,no
1e14cdf9-e81d-4f9a-a4e7-8dab5ff9ace5,dog,no
1e14cdf9-e81d-4f9a-a4e7-8dab5ff9ace5,children,no
1e14cdf9-e81d-4f9a-a4e7-8dab5ff9ace5,garden,yes
8fb812f2-791d-41f7-9e55-f336be848361,global,global
8fb812f2-791d-41f7-9e55-f336be848361,gender,man
8fb812f2-791d-41f7-9e55-f336be848361,age,middle
8fb812f2-791d-41f7-9e55-f336be848361,ethnicity,white
8fb812f2-791d-41f7-9e55-f336be848361,education,older
8fb812f2-791d-41f7-9e55-f336be848361,income,higher
8fb812f2-791d-41f7-9e55-f336be848361,movement,no
8fb812f2-791d-41f7-9e55-f336be848361,dog,no
8fb812f2-791d-41f7-9e55-f336be848361,children,yes
8fb812f2-791d-41f7-9e55-f336be848361,garden,yes
e22a3005-736f-4686-93b1-ad2bcf7381d1,global,global
bbc7348f-e992-40d2-a03e-77dad235c04c,global,global
bbc7348f-e992-40d2-a03e-77dad235c04c,gender,man
bbc7348f-e992-40d2-a03e-77dad235c04c,age,middle
bbc7348f-e992-40d2-a03e-77dad235c04c,ethnicity,white
bbc7348f-e992-40d2-a03e-77dad235c04c,education,older
bbc7348f-e992-40d2-a03e-77dad235c04c,income,middle
bbc7348f-e992-40d2-a03e-77dad235c04c,movement,no
bbc7348f-e992-40d2-a03e-77dad235c04c,dog,no
bbc7348f-e992-40d2-a03e-77dad235c04c,children,no
bbc7348f-e992-40d2-a03e-77dad235c04c,garden,yes
1c89d6df-9c5d-4340-958b-66e9acb4d1ef,global,global
1c89d6df-9c5d-4340-958b-66e9acb4d1ef,gender,man
1c89d6df-9c5d-4340-958b-66e9acb4d1ef,age,older
1c89d6df-9c5d-4340-958b-66e9acb4d1ef,ethnicity,white
1c89d6df-9c5d-4340-958b-66e9acb4d1ef,education,eighteen
1c89d6df-9c5d-4340-958b-66e9acb4d1ef,income,higher
1c89d6df-9c5d-4340-958b-66e9acb4d1ef,movement,yes
1c89d6df-9c5d-4340-958b-66e9acb4d1ef,dog,no
1c89d6df-9c5d-4340-958b-66e9acb4d1ef,children,no
1c89d6df-9c5d-4340-958b-66e9acb4d1ef,garden,yes
88fa4f91-eefa-4735-a810-4cb51493d94b,global,global
88fa4f91-eefa-4735-a810-4cb51493d94b,gender,man
88fa4f91-eefa-4735-a810-4cb51493d94b,age,middle
88fa4f91-eefa-4735-a810-4cb51493d94b,ethnicity,white
88fa4f91-eefa-4735-a810-4cb51493d94b,education,older
88fa4f91-eefa-4735-a810-4cb51493d94b,income,higher
88fa4f91-eefa-4735-a810-4cb51493d94b,movement,no
88fa4f91-eefa-4735-a810-4cb51493d94b,dog,yes
88fa4f91-eefa-4735-a810-4cb51493d94b,children,yes
88fa4f91-eefa-4735-a810-4cb51493d94b,garden,yes
